1.59043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00335076,-0.00413848,-0.00412728,-0.00410864,-0.00408263,-0.00404929,-0.00400873,-0.00396106,-0.00390638,-0.00384486,-0.00377665,-0.00370191,-0.00362085,-0.00353367,-0.00344057,-0.0033418,-0.00323758,-0.00312817,-0.00301383,-0.00289481,-0.00277139,-0.00264384,-0.00251244,-0.00237748,-0.00223924,-0.00209801,-0.00195407,-0.00180771,-0.00165921,-0.00150887,-0.00135694,-0.00120372,-0.00104948,-0.000894478,-0.000738986,-0.000583259,-0.00042755,-0.000272107,-0.000117168,3.70323e-05,4.16521e-05,-0.000395868,-0.000914315,-0.00144485,-0.00198806,-0.00254453,-0.00311494,-0.00369998,-0.00430042,-0.00491707,-0.00555082,-0.00620262,-0.00687352,-0.00756465,-0.00827723,-0.00901261,-0.00977226,-0.0105578,-0.011371,-0.0122137,-0.0130883,-0.013997,-0.0149425,-0.0159279,-0.0169563,-0.0180316,-0.0191579,-0.02034,-0.0215831,-0.0228934,-0.0242776,-0.0257434,-0.0272995,-0.0289554,-0.0307216,-0.0326088,-0.0346272,-0.0367846,-0.0390816,-0.0415045,-0.0254377,0.0196323,0.0196322,0.0196321,0.019632,0.0196318,0.0196317,0.0196315,0.0196313,0.0196311,0.0196309,0.0196306,0.0196303,0.01963,0.0196297,0.0196293,0.0196288,0.0196283,0.0196278,0.0196271,0.0196263,0.0196254,0.0196244,0.0196232,0.0196217,0.01962,0.0196178,0.0196151,0.0196117,0.0196074,0.0196017,0.0195939,0.0195831,0.0195672,0.0195426,0.0195015,0.0194247,0.0192537,0.0187216,0.0120495,
-0.0866114,3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00413508,-0.00513153,-0.0051171,-0.00509309,-0.00505959,-0.00501668,-0.00496451,-0.00490321,-0.00483297,-0.004754,-0.00466652,-0.00457078,-0.00446705,-0.00435562,-0.00423678,-0.00411086,-0.0039782,-0.00383912,-0.003694,-0.00354319,-0.00338705,-0.00322597,-0.00306031,-0.00289046,-0.00271679,-0.00253968,-0.00235951,-0.00217665,-0.00199147,-0.00180432,-0.00161557,-0.00142557,-0.00123465,-0.00104316,-0.000851407,-0.000659722,-0.000468408,-0.000277764,-8.80773e-05,0.000100374,0.000112839,-0.000337672,-0.000853381,-0.00138099,-0.00192104,-0.00247412,-0.00304088,-0.00362198,-0.00421816,-0.00483019,-0.00545892,-0.00610527,-0.00677021,-0.00745482,-0.00816026,-0.00888778,-0.00963875,-0.0104147,-0.0112172,-0.0120481,-0.0129094,-0.0138031,-0.0147318,-0.015698,-0.0167047,-0.0177551,-0.0188526,-0.0200013,-0.0212055,-0.02247,-0.0237999,-0.0252007,-0.0266784,-0.0282387,-0.0298873,-0.0316283,-0.0334634,-0.035389,-0.0373922,-0.039444,-0.0240421,0.0155432,0.0153729,0.0151884,0.0149882,0.0147705,0.0145334,0.0142746,0.0139914,0.0136809,0.0133394,0.012963,0.0125468,0.0120851,0.0115714,0.0109976,0.0103543,0.00963018,0.00881141,0.00788125,0.00681918,0.00559982,0.00419164,0.00255504,0.000639986,-0.00161735,-0.00429903,-0.00751141,-0.0113933,-0.0161268,-0.0219511,-0.0291787,-0.0382113,-0.0495444,-0.0637346,-0.0812716,-0.102248,-0.125712,-0.148807,-0.16649,
-0.0435173,0,3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00493984,-0.00615028,-0.00613229,-0.00610238,-0.00606064,-0.00600721,-0.00594228,-0.00586605,-0.00577877,-0.00568073,-0.00557224,-0.00545363,-0.00532529,-0.00518758,-0.00504094,-0.00488578,-0.00472255,-0.00455172,-0.00437374,-0.0041891,-0.00399827,-0.00380175,-0.00360002,-0.00339356,-0.00318286,-0.00296839,-0.00275063,-0.00253005,-0.00230708,-0.00208219,-0.00185581,-0.00162835,-0.00140024,-0.00117187,-0.000943617,-0.000715867,-0.000488971,-0.000263276,-3.91108e-05,0.000183206,0.000199138,-0.000268101,-0.000780557,-0.00130468,-0.00184099,-0.00239006,-0.00295248,-0.00352892,-0.00412005,-0.00472662,-0.00534943,-0.00598933,-0.00664725,-0.00732419,-0.00802122,-0.00873951,-0.00948031,-0.010245,-0.0110351,-0.0118521,-0.0126979,-0.0135744,-0.0144836,-0.0154278,-0.0164095,-0.0174314,-0.0184963,-0.0196073,-0.0207678,-0.0219812,-0.0232512,-0.0245812,-0.0259745,-0.0274337,-0.0289601,-0.030553,-0.0322076,-0.0339134,-0.03565,-0.0373834,-0.0226803,0.0123877,0.0121011,0.0117918,0.0114577,0.0110962,0.0107045,0.0102794,0.00981714,0.00931366,0.0087642,0.00816337,0.00750498,0.00678193,0.00598605,0.00510791,0.00413663,0.0030596,0.00186221,0.000527471,-0.000964323,-0.00263606,-0.00451425,-0.00662953,-0.00901703,-0.0117167,-0.0147732,-0.0182355,-0.0221549,-0.0265821,-0.0315611,-0.0371199,-0.0432555,-0.0499136,-0.0569626,-0.0641666,-0.0711661,-0.0774833,-0.0825661,-0.0858811,
-0.0290429,0,0,3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00576613,-0.00719611,-0.00717419,-0.00713776,-0.00708694,-0.00702193,-0.00694297,-0.00685035,-0.0067444,-0.0066255,-0.00649408,-0.00635058,-0.00619549,-0.00602933,-0.00585265,-0.005666,-0.00546997,-0.00526515,-0.00505214,-0.00483155,-0.004604,-0.0043701,-0.00413045,-0.00388567,-0.00363634,-0.00338306,-0.00312639,-0.00286691,-0.00260515,-0.00234165,-0.00207692,-0.00181145,-0.00154573,-0.00128021,-0.00101533,-0.000751517,-0.000489175,-0.000228686,2.95835e-05,0.000285284,0.000300297,-0.000187369,-0.000696075,-0.00121618,-0.00174819,-0.00229263,-0.00285009,-0.00342116,-0.00400651,-0.00460682,-0.00522285,-0.00585538,-0.00650529,-0.00717348,-0.00786094,-0.00856873,-0.00929801,-0.01005,-0.010826,-0.0116275,-0.0124559,-0.013313,-0.0142004,-0.0151202,-0.0160742,-0.0170647,-0.0180938,-0.0191638,-0.0202771,-0.021436,-0.0226425,-0.0238983,-0.0252045,-0.0265609,-0.0279659,-0.0294149,-0.0308992,-0.0324044,-0.0339078,-0.0353757,-0.0213796,0.00998141,0.00962351,0.00923929,0.00882641,0.00838226,0.00790396,0.0073883,0.00683171,0.00623022,0.0055794,0.00487432,0.0041095,0.00327881,0.00237545,0.00139185,0.000319631,-0.000850469,-0.00212864,-0.00352602,-0.00505468,-0.00672754,-0.00855819,-0.0105606,-0.0127487,-0.0151354,-0.0177318,-0.0205455,-0.0235786,-0.0268247,-0.0302662,-0.0338699,-0.0375834,-0.0413313,-0.0450136,-0.0485057,-0.051664,-0.0543353,-0.0563721,-0.05765,
-0.0217917,0,0,0,3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00661513,-0.00827047,-0.00824422,-0.00820058,-0.00813975,-0.00806197,-0.00796758,-0.00785694,-0.0077305,-0.00758877,-0.0074323,-0.00726167,-0.00707754,-0.00688056,-0.00667144,-0.0064509,-0.00621968,-0.00597852,-0.0057282,-0.00546947,-0.0052031,-0.00492983,-0.00465042,-0.00436559,-0.00407607,-0.00378256,-0.00348574,-0.00318627,-0.00288479,-0.00258191,-0.00227822,-0.00197429,-0.00167066,-0.00136783,-0.00106631,-0.000766562,-0.000469018,-0.000174099,0.000117799,0.000406307,0.000416022,-9.57159e-05,-0.0006002,-0.00111579,-0.00164296,-0.00218221,-0.00273408,-0.00329915,-0.00387801,-0.00447132,-0.00507977,-0.00570408,-0.00634505,-0.0070035,-0.00768034,-0.0083765,-0.00909301,-0.00983095,-0.0105915,-0.0113758,-0.0121852,-0.0130211,-0.013885,-0.0147782,-0.0157025,-0.0166593,-0.0176504,-0.0186771,-0.0197409,-0.0208431,-0.0219843,-0.0231648,-0.0243838,-0.0256393,-0.0269271,-0.0282404,-0.0295685,-0.0308955,-0.0321989,-0.0334481,-0.0201507,0.0081428,0.00774574,0.00732161,0.0068683,0.00638349,0.00586463,0.00530897,0.0047135,0.00407494,0.00338974,0.00265406,0.00186372,0.00101424,0.000100834,-0.000881613,-0.00193849,-0.00307543,-0.00429823,-0.00561275,-0.00702474,-0.00853964,-0.0101623,-0.0118965,-0.0137447,-0.015707,-0.0177808,-0.0199596,-0.0222322,-0.0245814,-0.0269831,-0.0294052,-0.0318076,-0.0341412,-0.0363499,-0.0383718,-0.0401424,-0.041599,-0.0426852,-0.0433563,
-0.0174373,0,0,0,0,3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00748812,-0.00937497,-0.00934391,-0.00929231,-0.00922041,-0.00912854,-0.00901712,-0.00888665,-0.00873772,-0.00857097,-0.00838712,-0.00818694,-0.00797124,-0.00774087,-0.00749673,-0.00723973,-0.00697079,-0.00669084,-0.00640083,-0.00610169,-0.00579434,-0.0054797,-0.00515867,-0.00483211,-0.00450088,-0.00416579,-0.00382763,-0.00348717,-0.00314514,-0.00280222,-0.00245908,-0.00211635,-0.00177463,-0.00143447,-0.00109641,-0.000760953,-0.000428563,-9.96835e-05,0.000225274,0.000545923,0.000545983,6.58762e-06,-0.000493226,-0.00100382,-0.00152564,-0.00205917,-0.00260489,-0.00316334,-0.00373508,-0.0043207,-0.00492083,-0.00553614,-0.00616733,-0.00681516,-0.00748042,-0.00816393,-0.0088666,-0.00958935,-0.0103332,-0.0110991,-0.0118881,-0.0127014,-0.0135401,-0.0144053,-0.0152982,-0.0162198,-0.0171712,-0.0181532,-0.0191663,-0.0202109,-0.0212867,-0.0223926,-0.0235265,-0.0246849,-0.0258622,-0.0270504,-0.0282378,-0.0294088,-0.0305425,-0.0316125,-0.0189953,0.0067258,0.00631075,0.00586955,0.00540039,0.00490136,0.00437038,0.00380526,0.00320366,0.00256308,0.00188091,0.00115437,0.000380582,-0.000443429,-0.00132072,-0.00225436,-0.00324741,-0.00430281,-0.00542328,-0.00661124,-0.00786857,-0.00919648,-0.0105952,-0.0120639,-0.0136,-0.015199,-0.0168542,-0.0185561,-0.020292,-0.0220458,-0.0237975,-0.0255233,-0.0271959,-0.0287848,-0.0302569,-0.0315785,-0.0327158,-0.0336378,-0.0343176,-0.0347342,
-0.0145331,0,0,0,0,0,3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00838651,-0.0105113,-0.010475,-0.0104145,-0.0103304,-0.0102229,-0.0100927,-0.00994037,-0.0097667,-0.00957251,-0.00935872,-0.00912631,-0.0088763,-0.00860978,-0.00832785,-0.00803165,-0.00772231,-0.00740099,-0.00706882,-0.00672693,-0.00637643,-0.00601841,-0.00565392,-0.00528397,-0.00490955,-0.0045316,-0.00415102,-0.00376867,-0.00338536,-0.00300186,-0.0026189,-0.00223717,-0.0018573,-0.00147989,-0.00110552,-0.000734707,-0.000367935,-5.66251e-06,0.000351691,0.000703734,0.000689816,0.000119247,-0.000375475,-0.000880632,-0.00139664,-0.00192393,-0.00246297,-0.00301425,-0.00357826,-0.00415556,-0.00474671,-0.00535231,-0.00597299,-0.0066094,-0.00726224,-0.00793223,-0.00862012,-0.0093267,-0.0100528,-0.0107992,-0.0115667,-0.0123563,-0.0131687,-0.0140048,-0.0148652,-0.0157506,-0.0166614,-0.017598,-0.0185602,-0.0195475,-0.0205588,-0.0215921,-0.0226443,-0.023711,-0.0247859,-0.0258603,-0.0269228,-0.0279585,-0.028949,-0.0298718,-0.0179109,0.00562109,0.00520151,0.00475745,0.00428747,0.00379003,0.00326355,0.00270634,0.00211667,0.00149274,0.00083274,0.000134794,-0.000602953,-0.00138233,-0.00220508,-0.00307285,-0.00398709,-0.004949,-0.0059594,-0.00701869,-0.00812667,-0.0092824,-0.010484,-0.0117287,-0.0130122,-0.0143288,-0.0156713,-0.0170306,-0.0183954,-0.0197526,-0.021087,-0.0223815,-0.0236174,-0.0247747,-0.0258329,-0.0267713,-0.0275705,-0.0282127,-0.0286829,-0.0289698,
-0.0124581,0,0,0,0,0,0,3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0093118,-0.0116815,-0.0116392,-0.0115689,-0.0114712,-0.0113464,-0.0111954,-0.011019,-0.0108181,-0.0105938,-0.0103472,-0.0100797,-0.00979237,-0.00948669,-0.009164,-0.00882569,-0.00847314,-0.00810774,-0.00773086,-0.00734384,-0.00694799,-0.00654457,-0.00613481,-0.00571987,-0.00530087,-0.00487887,-0.00445488,-0.00402985,-0.00360467,-0.00318018,-0.00275716,-0.00233634,-0.0019184,-0.00150396,-0.00109362,-0.000687907,-0.000287321,0.000107682,0.000496683,0.000879297,0.000847126,0.000241944,-0.000247292,-0.000746596,-0.00125635,-0.00177695,-0.00230883,-0.00285241,-0.00340817,-0.00397659,-0.00455816,-0.00515342,-0.00576291,-0.00638722,-0.00702691,-0.00768262,-0.00835495,-0.00904455,-0.00975206,-0.0104781,-0.0112233,-0.0119883,-0.0127737,-0.0135798,-0.0144071,-0.0152558,-0.0161259,-0.0170171,-0.0179289,-0.01886,-0.0198087,-0.0207724,-0.0217474,-0.0227286,-0.0237096,-0.0246816,-0.0256338,-0.0265528,-0.0274224,-0.028224,-0.0168928,0.00474908,0.00433324,0.00389489,0.00343292,0.00294614,0.00243335,0.00189334,0.00132487,0.000726714,9.76543e-05,-0.000563473,-0.00125777,-0.00198623,-0.00274971,-0.00354889,-0.00438419,-0.00525573,-0.00616325,-0.00710605,-0.00808284,-0.0090917,-0.01013,-0.0111941,-0.0122795,-0.0133808,-0.014491,-0.0156023,-0.0167054,-0.0177901,-0.0188447,-0.0198567,-0.0208129,-0.0216996,-0.0225031,-0.0232099,-0.0238077,-0.0242852,-0.0246333,-0.0248451,
-0.0109015,0,0,0,0,0,0,0,3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102657,-0.0128874,-0.0128385,-0.0127574,-0.0126445,-0.0125005,-0.0123265,-0.0121234,-0.0118925,-0.0116351,-0.0113527,-0.0110468,-0.0107189,-0.0103709,-0.0100042,-0.00962073,-0.00922201,-0.00880974,-0.00838553,-0.00795096,-0.00750754,-0.00705674,-0.00659995,-0.00613848,-0.0056736,-0.00520648,-0.00473821,-0.00426985,-0.00380234,-0.00333657,-0.00287339,-0.00241353,-0.00195772,-0.00150659,-0.00106074,-0.000620699,-0.000186965,0.000240016,0.000659837,0.00107213,0.00101749,0.000374342,-0.000109044,-0.000602114,-0.00110521,-0.00161871,-0.00214298,-0.00267841,-0.00322543,-0.00378445,-0.00435592,-0.00494029,-0.00553804,-0.00614964,-0.00677559,-0.00741638,-0.00807252,-0.0087445,-0.0094328,-0.0101379,-0.0108602,-0.0116,-0.0123578,-0.0131336,-0.0139276,-0.0147395,-0.0155691,-0.0164157,-0.0172781,-0.0181547,-0.0190435,-0.0199411,-0.0208438,-0.0217463,-0.0226418,-0.0235223,-0.0243777,-0.025196,-0.0259634,-0.0266646,-0.0159358,0.00405218,0.003645,0.00321734,0.00276832,0.00229708,0.00180275,0.00128446,0.00074138,0.00017271,-0.000422293,-0.00104429,-0.00169384,-0.00237136,-0.00307712,-0.00381115,-0.00457325,-0.00536292,-0.00617927,-0.00702103,-0.00788643,-0.00877316,-0.0096783,-0.0105983,-0.0115287,-0.0124646,-0.0133999,-0.0143281,-0.0152416,-0.0161322,-0.016991,-0.0178086,-0.0185753,-0.0192813,-0.019917,-0.020473,-0.0209409,-0.0213132,-0.0215838,-0.021748,
-0.00969072,0,0,0,0,0,0,0,0,3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112499,-0.0141315,-0.0140752,-0.0139818,-0.0138521,-0.0136868,-0.0134872,-0.0132547,-0.0129906,-0.0126968,-0.0123751,-0.0120273,-0.0116554,-0.0112615,-0.0108475,-0.0104155,-0.00996755,-0.00950551,-0.00903129,-0.00854672,-0.00805354,-0.00755342,-0.00704791,-0.00653848,-0.00602653,-0.00551332,-0.00500005,-0.00448783,-0.00397766,-0.0034705,-0.00296718,-0.00246849,-0.00197514,-0.00148778,-0.00100699,-0.000533292,-6.71697e-05,0.000390953,0.000840695,0.00128171,0.00120047,0.000516087,3.88832e-05,-0.000447603,-0.000943686,-0.00144969,-0.00196596,-0.00249284,-0.00303068,-0.00357987,-0.00414078,-0.00471379,-0.00529931,-0.00589772,-0.00650942,-0.0071348,-0.00777425,-0.00842811,-0.00909674,-0.00978043,-0.0104794,-0.0111939,-0.0119238,-0.0126693,-0.01343,-0.0142056,-0.0149954,-0.0157983,-0.0166129,-0.0174373,-0.0182691,-0.0191048,-0.0199403,-0.0207704,-0.0215889,-0.0223879,-0.0231583,-0.0238898,-0.0245706,-0.0251879,-0.0150346,0.00348858,0.00309286,0.00267858,0.00224509,0.00179175,0.00131798,0.000823173,0.000306813,-0.000231576,-0.00079239,-0.00137593,-0.00198237,-0.00261175,-0.00326392,-0.00393854,-0.00463502,-0.00535248,-0.00608975,-0.00684526,-0.00761707,-0.00840278,-0.0091995,-0.0100038,-0.0108118,-0.011619,-0.0124202,-0.01321,-0.013982,-0.0147298,-0.0154464,-0.0161245,-0.0167569,-0.0173361,-0.0178551,-0.0183072,-0.0186863,-0.018987,-0.019205,-0.0193372,
